tgt_word,src_word,Score
hatte,had,0.4649739945820021
zwischen,intermediate,0.14489324767799824
zwischen,between,0.6108826736606643
team,team,0.516071622242974
mehr,more,0.3203198485873221
gegen,versus,0.26698611697533203
gegen,vs,0.32011813928460964
gegen,oppose,0.11071847855658268
gegen,against,0.6088101670164837
keine,none,0.21855659874404737
keine,no,0.30098466152277514
waren,goods,0.07312586388689112
waren,wares,0.03224314536592582
waren,commodities,0.04583148504434504
waren,were,0.5212750628012285
waren,merchandise,0.043438437456528166
zeit,zeit,0.0671890492096188
zeit,period,0.45209179154858614
zeit,time,0.4651029985507257
stadt,town,0.39942341222082944
stadt,city,0.491408608353973
stadt,cities,0.3179020271120969
wieder,again,0.4897938109836113
wieder,back,0.3345760906591897
wieder,reunited,0.16621988220133727
schon,already,0.28895444478450705
haben,have,0.424009484340079
gibt,is,0.25760856798588705
gibt,admits,0.14695452532608652
gibt,returns,0.16166758119967828
gibt,gives,0.2666380991406876
deutscher,german,0.3438781078630341
deutscher,deutscher,0.18466299853649276
deutscher,germans,-0.006344211259715189
jahren,yrs,0.2832698332830829
jahren,years,0.450932611527886
mal,once,0.2214991002931586
mal,times,0.1517916318100017
mal,mal,0.13362510743134182
ersten,first,0.4926136721288862
jedoch,"however,",0.19555089760913819
jedoch,however,0.4193325685482574
jedoch,but,0.3321637083553274
dort,there,0.1759217607590706
seed,seed,0.32264368922749675
siehe,see,0.3159854219738747
siehe,behold,-0.07909205199993066
drei,drei,0.15428735945818925
drei,three,0.6096894200963177
drei,threes,0.2947936296652012
etwa,about,0.29722464037779905
etwa,approx,0.4099192811719683
deutschen,german,0.4648805409374681
deutschen,germans,0.21599797829538137
teil,part,0.5561714454686951
berlin,berlin,0.5098019520893717
heute,today,0.4961575435700639
habe,got,0.23974895304382274
habe,have,0.21209980349565247
alle,everybody,0.21163840099364592
alle,all,0.4989721881138586
alle,everyone,0.21541194769331584
alle,alle,0.1010913013444292
während,during,0.46747509736238846
während,while,0.2972049251239146
ihre,their,0.47696819056719386
ihre,its,0.20733231873622285
ihre,your,0.19050261543673455
ihre,her,0.31623132336214715
ihre,yours,0.10107967126600868
bereits,already,0.29831211560872317
damit,so,0.2411634427697243
anderen,other,0.483188857206549
anderen,others,0.28700861221248986
später,later,0.5212204765347734
können,can,0.4600713716614162
jan,jan,0.4873614895498318
mir,me,0.2837007203666473
mir,mir,0.16730143094618707
sehr,very,0.5145264003793171
seinen,his,0.33274674973568946
ihr,ihr,-0.02873006835065966
ihr,you,0.0710009673370311
ihr,your,0.1110794395869048
ihr,her,0.32705213662213944
gemeinde,parish,0.29833565231332515
gemeinde,municipalities,0.3600727594388857
gemeinde,municipality,0.4453218529566757
gemeinde,community,0.1883432160623325
gemeinde,commune,0.2997830484987064
seinem,his,0.3425530896959201
erste,erste,0.051444187251683426
erste,first,0.5414095120753869
liegt,lies,0.4740676282787024
august,august,0.514553006238754
august,aug,0.2647157096291981
august,augustus,0.03616737791955772
ohne,excl,0.10251575847593833
ohne,without,0.42687220760669387
sollte,should,0.19283053251000487
deutschland,germany,0.4705668805911339
ihm,him,0.33825994897912703
ihm,he,0.28818708242072233
ende,ends,0.2849161529025792
ende,finish,0.13255029015334438
ende,end,0.4827378448339959
ende,ending,0.3732780872673567
märz,march,0.5155561968254703
märz,märz,0.07032548229571639
aug,aug,0.2960037903383857
deutsche,german,0.4604592077718398
deutsche,deutsche,0.269139251150007
deutsche,germans,0.14902038589957722
band,band,0.450767410678189
band,tape,0.0958414368601102
band,ribbon,0.06196922931041632
januar,january,0.5086794672821013
januar,januar,0.193937551506852
doch,yet,0.22940047401122943
doch,but,0.3479832695178633
oktober,october,0.512957761848122
oktober,oct,0.2606517557089627
immer,always,0.32194384368783124
immer,allways,0.11323025228238276
also,so,0.2763740759262574
nov,nov,0.344678354516296
ihn,ihn,-0.022403247475431588
ihn,him,0.3925566553247526
wikipedia,wikipedia,0.42625508022638176
jun,jun,0.4046424563623105
jul,jul,0.30242049107856506
kirche,churches,0.36627038594745254
kirche,church,0.5542730400727223
juni,jun,0.24862706077004892
juni,june,0.5446220430796833
konnte,could,0.25942500842445093
konnte,couldn,0.2200160416162025
april,apr,0.2582494943556305
april,april,0.5197812422126721
september,september,0.5230937710629375
september,sept,0.3079159024759549
september,sep,0.23849477222284432
selbst,even,0.19007374066882826
selbst,self,0.28219762819422034
selbst,itself,0.25364859626050795
selbst,myself,0.15962217251088284
selbst,yourself,0.18761734606699995
weitere,further,0.17150450398893904
weitere,more,0.1809892152734986
juli,july,0.5352252842574963
juli,juli,0.12320221986026132
andere,other,0.49535026237333313
andere,others,0.31809491346222085
okt,oct,0.30689507665621724
feb,feb,0.3354751234516504
kein,not,0.2173028823535166
kein,no,0.30786104922718277
geschichte,story,0.1979249087752008
geschichte,history,0.5280687436295233
verlag,publisher,0.30460593390251356
verlag,verlag,0.37995947308721023
verlag,publishers,0.3536612760314445
apr,apr,0.3572858676902908
jpg,jpg,0.7001750604677548
dezember,december,0.5177128855643622
dezember,dec,0.25216218970908044
dez,dec,0.3391542986475504
universität,university,0.5136659561647515
platz,plaza,0.0944025784476494
platz,square,0.11207889422383731
platz,place,0.3755734267042248
platz,platz,0.14132346869331666
platz,space,0.10395131226098686
ihrer,their,0.38125542450002514
ihrer,your,0.09796641280564486
ihrer,yours,0.04799904097855369
steht,stands,0.4238037463641211
sep,sep,0.3237846636340686
november,november,0.5174593759715089
november,nov,0.2373997978295737
liste,list,0.6172345048384111
liste,listing,0.3883986472603573
kam,came,0.42493953427083
kam,kam,0.044972231257685576
bzw,resp,0.19206331869795001
bzw,or,0.34174790903298835
wir,we,0.42027851732078936
wir,wir,0.18202455194628062
wir,us,0.19134927216369874
jahrhundert,jahrhundert,0.02228669141724885
jahrhundert,century,0.45417628352729944
beiden,both,0.3908015096243046
beiden,two,0.47781383792235066
vier,four,0.6396662952268435
vier,vier,0.1469416974502798
zweiten,second,0.4663411196616762
seite,side,0.3619209197142655
seite,page,0.25845800333059643
seite,site,0.2652860805429742
februar,february,0.5199370553519771
februar,feb,0.27510905011877584
dessen,whose,0.2574497776434682
soll,shall,0.18576663304804766
soll,should,0.0982571287049373
gab,gab,-0.014519672886436501
gab,gave,0.25943786887102815
etwas,slightly,0.378555984230571
etwas,something,0.2156829414490024
etwas,somewhat,0.2908280850589569
mich,me,0.3136691305696582
mich,myself,0.2782717029717128
mich,mich,0.19726619435041193
zusammen,together,0.4986455441863483
neben,beside,0.2843887584699736
neben,besides,0.305110784493386
allerdings,"however,",0.2374105420116488
allerdings,however,0.4235542446467781
allerdings,but,0.38435503056587816
allerdings,though,0.35341220184783356
film,movie,0.46147927189898175
film,film,0.5692890761706525
wäre,would,0.2988236220736974
neue,new,0.461218256719452
neue,neue,0.18459317158825178
nun,now,0.339191494744966
nun,well,0.1498262751940621
leben,living,0.2971955192989988
leben,life,0.4252498248710671
leben,lifestyle,0.2950730138756148
leben,live,0.30451303174815686
leben,leben,0.19059962337926284
namen,name,0.6273175735867822
namen,names,0.5113874601497882
weil,because,0.44689902266332227
weil,cuz,0.08675126941114561
weil,weil,0.04505812447822194
weil,coz,0.07898612680463002
bitte,pls,0.1810797227436268
bitte,please,0.2534950087578567
bitte,plz,0.1631901611118115
relevanz,relevance,0.25296862872041787
muss,must,0.4637636752995524
einige,some,0.4711766772785613
mitglied,member,0.5867874315394127
wegen,because,0.3117284143205182
deren,theirs,0.0678895936587938
deren,whose,0.29134548828298773
viele,lots,0.27235033362106853
viele,many,0.5544877353092965
text,text,0.5578428061974234
text,lyrics,0.20866787381157315
ebenfalls,also,0.36586644179357586
ebenfalls,too,0.011699756640046547
ebenfalls,likewise,0.2539718642963459
münchen,munich,0.505754291745948
löschen,clear,0.022882940123332383
löschen,erase,0.10452180847833409
löschen,deleting,0.23784943928804692
löschen,deletion,0.17038400737329212
löschen,delete,0.33989188950652127
erhielt,received,0.5158437362315018
bekannt,known,0.44183026113130447
zurück,return,0.34563357721525273
zurück,back,0.377914021095488
ort,venue,0.18692382022024523
ort,ort,0.11134863896130742
ort,place,0.2625276419307047
ort,location,0.35337668647141207
allem,everything,-0.032883519699458075
geht,goes,0.40179149339029946
jetzt,now,0.4411115988039874
wohl,probably,0.41802399655917155
wohl,arguably,0.17567058091123097
friedrich,friedrich,0.3791580073529522
friedrich,frederick,0.22786598058914506
ihren,their,0.35475180622524005
saison,seasonal,-0.008740693180611273
saison,season,0.38885864177783624
neuen,new,0.4124204352036868
art,type,0.21509939661329286
art,kind,0.2419394789946951
stand,stood,0.21217420598090442
stand,booth,-0.01748106540001623
stand,stand,0.14462167683865704
diesen,these,0.2136626567611131
würde,dignity,0.03400899877684028
würde,would,0.393219128666626
worden,worden,0.03788858464813806
politiker,politics,0.10821012746095929
politiker,politicians,0.3185352652413753
politiker,politician,0.5260917702192692
politiker,policymakers,-0.03713878224362299
personen,pax,-0.13244022698385383
personen,persons,0.3794529820521939
personen,individuals,0.19934174874476474
personen,people,0.2448792985265026
titel,tide,0.017447493838876282
titel,tracks,0.032067061261707636
titel,titles,0.4191651249812427
titel,title,0.4209842778293626
karl,charles,0.21931497895088178
karl,karl,0.3787029414487003
gut,fine,0.22602040779591404
gut,good,0.3556037037186164
gut,well,0.2985998733609353
statt,instead,0.13509961207879584
statt,stead,-0.013222553876273937
daher,hence,0.35016784136072737
daher,thus,0.34687216335336873
daher,therefore,0.4197297054320801
nachdem,after,0.3624649774660448
familie,familie,0.27154051778461447
familie,family,0.6448487006649911
familie,fam,0.10366082994693787
weiter,further,0.203707009375005
weiter,continuing,0.32103822630755063
weiter,continue,0.3144591482212331
weiter,continued,0.26637840344504216
weiter,continues,0.3007321439387461
name,name,0.5638886689107101
ganz,ganz,0.01951749254957709
ganz,quite,0.2175631042987548
behalten,retain,0.17027629790474327
behalten,keeping,0.2182987149780063
behalten,retained,0.11496245145083456
behalten,keep,0.36227460675168316
sohn,sohn,0.08283806339295206
sohn,son,0.5384322681672596
außerdem,also,0.45980301720016986
außerdem,besides,0.3189625320191651
hans,hans,0.4077903754651337
johann,johann,0.44294168342343987
johann,john,0.15673198155025225
großen,large,0.3823606780255209
großen,big,0.31600902277836396
großen,major,0.2063844412666408
ins,ins,0.16324921924398134
erl,erl,0.07978350531992533
gehört,heard,0.06117954777021084
gehört,belongs,0.4978459864036817
gehört,listened,0.04464526234882449
gehört,owned,0.11493716589162763
gehört,owns,0.21853849352105292
bild,picture,0.4249591511084756
bild,image,0.5686488038343368
bild,pic,0.35540611109271536
bild,bild,0.2069526236515219
nichts,nothing,0.41408674747507035
nichts,nothingness,0.11503852004588369
nichts,nothin,0.21973944022463307
wien,vienna,0.5187295759034476
bezeichnet,designated,0.30382135153055684
bezeichnet,denotes,0.2961855121502923
bezeichnet,denoted,0.3178293486799827
bezeichnet,designates,0.34788629222958645
gelöscht,deleted,0.3149590129419926
große,large,0.40523307507872214
große,big,0.3412217893236016
große,great,0.47281764657525804
große,große,0.271990810897869
denn,because,0.2775982841194444
hrsg,ed,0.44029543880697264
peter,peter,0.4136457612209638
kommt,arrives,0.26634756453810704
kommt,come,0.24607557495093355
kommt,comes,0.39869197076777324
kommt,coming,0.2373249898302689
menschen,humans,0.313728741975411
menschen,human,0.34707809441077514
menschen,people,0.3841851167908206
begann,started,0.43577710645155726
begann,began,0.5139809701967071
begann,commenced,0.3541397872826902
begann,begun,0.30793404514469414
aufgrund,due,0.4830821282584404
sei,be,0.10877327025320102
sei,sei,-0.008620324939879985
jahrhunderts,jahrhunderts,0.08316929630656343
jahrhunderts,century,0.4543839652269558
fall,case,0.4378120507126774
fall,fall,0.1774240935805596
wilhelm,william,0.14603733093468912
wilhelm,wilhelm,0.4287854709044201
englisch,english,0.24006961713946137
danach,then,0.4847458341537799
danach,after,0.33283585313148045
danach,afterwards,0.39250109697454966
danach,afterward,0.37305582281726
fünf,five,0.6209467626351327
fünf,fünf,0.07914426317183197
könig,king,0.5962938563985144
könig,könig,0.18263957848161314
besteht,consists,0.4867198684235808
besteht,insists,0.0038824959305435794
welche,what,0.17364746844882378
welche,which,0.3040019550168348
mehrere,several,0.5217628992010499
mehrere,multiple,0.4141285736459904
form,mould,0.09723730272301065
form,shape,0.30290240252281597
form,mold,0.048304667137662044
form,form,0.46881197050222473
meter,metre,0.491342341592216
meter,meters,0.5163460398132894
meter,metres,0.5542767937034663
meter,meter,0.4398130722419617
schloss,schloss,0.28063811820959256
schloss,lock,0.005674156372725107
schloss,castle,0.34223082076378386
schloss,chateau,0.24801960264800477
schloss,palace,0.28711110723293465
gruppe,gruppe,0.22623173368038657
gruppe,group,0.6073853709488486
finden,finding,0.31098067614556935
finden,locate,0.32903800536199557
finden,find,0.41313879165796574
finden,finds,0.2690742766283362
genannt,named,0.2757086633520809
genannt,called,0.4147840208815442
nahm,took,0.3820359077390232
heinrich,heinrich,0.38947957120701177
heinrich,henry,0.3263920709867737
letzten,last,0.5062611520391278
spielte,starred,0.2475964763992262
spielte,played,0.4505084988171575
neu,new,0.399046290268403
neu,neu,0.18753214081158354
john,john,0.4365354306581362
könnte,could,0.3119395670553903
könnte,might,0.40197652975904985
weiteren,further,0.1549323168655559
ging,went,0.44160364193045776
ging,walked,0.10427411606625822
machen,making,0.303108406393088
machen,make,0.3935997277675603
machen,do,0.15290394533661966
gewann,won,0.5171045892642285
beispiel,sample,0.15805319520443414
beispiel,example,0.4482838342965925
beispiel,examples,0.35857095373650827
usa,us,0.32510665272708994
usa,usa,0.44192106022813493
recht,right,0.23564473769312383
recht,law,0.3717125921598589
zwar,admittedly,0.17576886840761546
zwar,although,0.37584531288117534
bin,bin,0.26145349115841954
bin,am,0.32380205823062846
york,york,0.5351815231204105
paul,paul,0.5049506199335227
frage,ask,0.25499752416035903
frage,question,0.4582120345225489
insgesamt,total,0.3726526928778393
insgesamt,overall,0.28375761971469626
insgesamt,totals,0.2385836052299128
gehörte,belonged,0.34466669710631104
eher,rather,0.30953681840535596
eher,somewhat,0.343143340496559
eher,sooner,0.07629410539028775
kurz,briefly,0.23950429473192175
kurz,short,0.3747509807228082
kurz,kurz,0.14003302322664066
kurz,brief,0.2698248861294743
unternehmen,businesses,0.22839994045222936
unternehmen,company,0.4410315801442023
unternehmen,companies,0.4011290105906572
unternehmen,business,0.27218518418076443
unternehmen,enterprises,0.27884210190081415
verwendet,used,0.5917817361625177
verwendet,uses,0.40814477166909763
verwendet,utilized,0.4269445387985783
straße,strait,0.09036177635824191
straße,roads,0.2645587935646258
straße,street,0.35889954246258615
straße,streets,0.3295128186665498
straße,road,0.4204365188335306
rund,approx,0.4278381579874555
rund,round,0.06135783044763152
rund,around,0.28886694895521636
einfach,simple,0.3939164345694237
einfach,simply,0.3036736270680544
einfach,just,0.25256621189629175
einfach,easy,0.3256072500035992
schließlich,eventually,0.3984651254466337
schließlich,finally,0.4333263052844831
schließlich,lastly,0.14045657783629545
datei,file,0.6306343857410999
frau,woman,0.43577553426342197
frau,ms,0.11707477878160474
frau,wife,0.3947883719130661
lassen,let,0.32470665998428
lassen,letting,0.2453283695346333
land,country,0.31052941185890093
land,land,0.38924227116599797
land,lands,0.2676185904799025
fast,almost,0.549111278666059
fast,nearly,0.5033132966505247
hatten,had,0.43857709991474364
trat,stepped,0.1522980841414847
trat,resigned,0.22934817509664904
trat,joined,0.3135100249867699
trat,kicked,-0.06193006233494695
tod,death,0.5141994633531575
tod,tod,0.10421122236823464
tod,deaths,0.2610884308190025
arbeit,work,0.48390180654977244
arbeit,labour,0.22363825848112684
arbeit,labor,0.2820856381937983
macht,makes,0.2583497532010131
macht,power,0.2936426165567707
vielleicht,perhaps,0.2302821753941676
vielleicht,maybe,0.3355481586229261
vielleicht,might,0.3321241517417254
paris,paris,0.5875222207685188
alles,everything,0.4364894075083533
alles,all,0.3409671441797652
alles,alles,0.09949064323979978
alles,anything,0.2370686257181958
oft,frequently,0.42881732573503156
oft,oft,0.16999947919826824
oft,often,0.5088947366732696
oft,frequent,0.3065205530241796
landkreis,county,0.09982770062038872
landkreis,landkreis,0.29557914347370695
landkreis,district,0.28919656902133867
führte,led,0.34529274223555956
kategorie,category,0.49578323274852
kategorie,categories,0.3864585570407152
bedeutung,relevance,0.3529664977661615
bedeutung,importance,0.44320774665976725
bedeutung,meaning,0.2508686274194196
bedeutung,meanings,0.22884469769948426
bedeutung,significance,0.45625844940452737
gilt,applies,0.16939703399874118
relevant,relevance,0.15147164021857773
relevant,relevant,0.17011672812327255
relevant,pertinent,0.1177765138970252
bereich,sector,0.20783102524726488
bereich,domain,0.08361270518137073
bereich,range,0.23022959338761323
bereich,section,0.1818512324371969
bereich,area,0.2357823412042934
welt,world,0.4459209027099744
welt,globe,0.23752692780603174
verein,club,0.41597392671141115
verein,verein,0.2490695383852115
verein,association,0.281220548755613
anfang,start,0.22764200224395537
anfang,early,0.3037041134670005
anfang,beginning,0.3861817694541876
anfang,beginnings,0.2132149791358342
viel,lots,0.21075848453009632
viel,much,0.48742506331650837
viel,lot,0.35686328245900206
insbesondere,particular,0.3076749142178936
insbesondere,particularly,0.45321150814203576
insbesondere,especially,0.4460162496304042
quelle,source,0.4555663028217296
haus,house,0.47581695095484344
haus,houses,0.2903069873648108
haus,haus,0.2930414007474459
haus,home,0.29207739582929604
michael,michael,0.45167454740673485
region,region,0.535393598266292
fand,found,0.1467066524854413
meist,usually,0.515593243700995
meist,most,0.1686767342799666
meist,mostly,0.3688803281410242
eigenen,own,0.4740559449186866
findet,find,0.23471721612619545
findet,finds,0.30798133685187523
lang,lang,0.1905836748072044
lang,long,0.4826718403617035
allen,allen,0.13677024653048975
hamburg,hamburg,0.4939828569021728
einmal,once,0.33948208270606967
besonders,particular,0.2956450060396609
besonders,particularly,0.5335779315322255
besonders,especially,0.49065393089355
besonders,specially,0.23188599656164852
deutsch,german,0.24452860661291373
deutsch,english,0.32792803015961647
deutsch,deutsch,0.2407773553267547
franz,franz,0.4173748682045713
franz,francis,0.14773336988837754
lange,lange,0.1864319428425506
lange,long,0.5560283102412993
begriff,phrase,0.3701831058337567
begriff,term,0.44686226665430695
begriff,concept,0.3435954086819925
gegründet,founded,0.5659257653663441
gegründet,established,0.37975549813240445
gegründet,formed,0.4059157237143857
gebiet,turf,0.01975604127104423
gebiet,region,0.2678106393536135
gebiet,territory,0.3579464984496852
gebiet,zone,0.14668137457489375
gebiet,area,0.3712673645841176
website,website,0.6506707275976993
website,site,0.40065750704284736
gesellschaft,society,0.48880812771696486
gesellschaft,company,0.21862056015254966
gesellschaft,gesellschaft,0.3524996692757756
folge,follow,0.09322834290136779
folge,episode,0.33373223177854006
folge,sequence,0.1881122464867633
beide,both,0.43163606763130336
will,will,0.3233786038362873
will,wants,0.39931420100389237
will,want,0.33201249899660085
georg,george,0.2664956123200485
georg,georg,0.35815558843411455
arbeitete,worked,0.5653097086186863
arbeitete,cooperated,0.2020925236905038
erhalten,receive,0.3345161668852097
erhalten,received,0.29234282058553696
erhalten,receiving,0.246397774513818
erhalten,preserved,0.16619878356514772
erhalten,get,0.10183131830767
einwohner,inhabitants,0.42056606938247243
einwohner,residents,0.3613526171902107
einwohner,inhabitant,0.21888192010678376
einwohner,population,0.4270406694773813
innerhalb,inside,0.23045495466854343
innerhalb,within,0.4653626496344109
führt,leads,0.5258676055710709
führt,conducts,0.19827249781359613
studierte,studied,0.5083244179389258
eigentlich,actually,0.26115132656211376
london,london,0.5740696286954841
alten,alte,0.21033159366772158
alten,ancient,0.20870728832986069
alten,old,0.47483368167297413
vielen,many,0.4131685632713572
kinder,childs,0.10846213078571526
kinder,kinder,0.18016814586059923
kinder,kids,0.37456880231318485
kinder,children,0.6053041618379909
kinder,childrens,0.4146996065720394
gerade,straight,0.2117949513181268
gerade,just,0.2466065797795024
österreich,austria,0.5443005884838584
weg,gone,0.20014761404868064
weg,away,0.2556607368163066
weg,way,0.37383294987515936
weg,path,0.42145267910287565
mitte,middle,0.12244642698886754
mitte,mitte,0.10725586722318381
mitte,mid,0.31042671032043784
mitte,center,0.0775461716665796
mitte,centre,0.153227257105781
regie,directed,0.465834405779097
regie,directing,0.2647559952366027
sechs,sechs,0.09155416420448673
sechs,six,0.6288724389605502
album,album,0.477600715314021
verschiedenen,different,0.41456223870034536
verschiedenen,various,0.5114756768703715
museum,museum,0.5961382586186181
musik,musik,0.30777862830284036
musik,music,0.5199317995590366
folgenden,following,0.3734569537897614
gebäude,building,0.44125796491662395
gebäude,buildings,0.3961160632981759
begründung,justification,0.23102887083389068
begründung,reasoning,0.23848210384825508
begründung,rationale,0.23182537250307123
wenig,little,0.4436281750390626
kreis,circles,0.20348202768585966
kreis,kreis,0.2897444199512642
kreis,circle,0.2304958295565731
kreis,county,0.21464452575148735
frankreich,france,0.5738254523587156
pro,pro,0.420609337762282
pro,per,0.4002323886854858
thomas,thomas,0.49431657811074015
grund,reason,0.2498402493353566
grund,grund,0.07771301037226301
grund,cause,0.23104782963044235
möglich,possible,0.3834829463766386
möglich,possibility,0.2981729334415052
thema,topic,0.2588088950088244
thema,theme,0.23514822910283173
thema,issue,0.2162703299126956
thema,subject,0.2511782091477762
stehen,standing,0.30769898749439273
stehen,stand,0.3100016267198923
rolle,reel,0.04038679789898124
rolle,role,0.6148684330511021
rolle,scroll,-0.04571018205891071
rolle,roles,0.48409546489078703
rolle,roll,-0.006897331804735722
damals,then,0.10764777048963867
werk,werk,0.15407154056991063
werk,work,0.30588015033386246
werk,factory,0.1132957694610175
gewünscht,desired,0.05138152248450843
gewünscht,wanted,-0.0023768231844159757
gewünscht,wished,0.017118042001670043
gewünscht,requested,0.06956508547601162
entwicklung,development,0.5619984356670031
entwicklung,evolution,0.36504226818247687
prozent,%,0.4284113508860183
prozent,percentage,0.37713596144919703
prozent,percent,0.5222824991456397
meine,meine,0.14943179443028343
meine,my,0.464667816576377
meine,mine,0.14032071650646333
bau,bau,0.12493890020686689
bau,construction,0.49294011568473284
zweite,second,0.5337430355547289
frankfurt,frankfurt,0.47074905971375514
stuttgart,stuttgart,0.4558429691749046
benutzer,users,0.36958045104842496
benutzer,user,0.33611520429543856
maria,mary,0.34961058791190686
maria,maria,0.5639557388714702
vater,dad,0.3088207258505409
vater,fathers,0.2510337721112596
vater,daddy,0.12006967271718869
vater,father,0.5384258675989853
sehen,see,0.1903596278538937
frauen,womens,0.4490248199619028
frauen,wives,0.31223034067930194
frauen,females,0.17568045772190805
frauen,female,0.31108939778585565
frauen,women,0.6285267475323832
buch,buch,0.0951832471688158
buch,book,0.5324964717945956
buch,books,0.37940859428386015
buch,ledger,0.08560255002906687
provinz,province,0.604728243301734
provinz,provincial,0.4113147561219631
provinz,provinces,0.48775117312829774
dir,you,0.3014404342921703
dir,dir,0.004605134369551199
quellen,sources,0.47247047387902164
quellen,springs,0.10813040395815854
bleibt,remains,0.2945112845695778
bleibt,remain,0.32191369602990744
bleibt,stays,0.3844238084136725
kilometer,kilometres,0.4894216057491222
kilometer,miles,0.36528921821947863
kilometer,kilometre,0.44902256819881303
kilometer,km,0.48605030436260255
kilometer,kilometers,0.42270777931184467
stunden,hours,0.6062136149394548
stunden,hrs,0.4280193376528988
stunden,hour,0.4706259488734967
stunden,hourly,0.1960078199845466
martin,martin,0.5302233168278212
ernst,seriousness,0.039194369967392215
ernst,ernst,0.3225491967501423
ernst,seriously,0.09033698153075893
ernst,ernest,0.17187456727350964
ernst,serious,0.07869196363834483
schule,schools,0.3761033428975006
schule,schule,0.3422565147281935
schule,school,0.5048297068526386
schule,schooling,0.2495976828015239
leipzig,leipzig,0.4688646589074535
https,https,0.40303087484600797
ludwig,louis,0.2151034821457515
ludwig,ludwig,0.33567693627498274
